Booking_ID,User_Type,Location_Zone,Slot_Type,Start_Time,Duration_Hours,Base_Price_Per_Hour,Dynamic_Price_Per_Hour,Occupancy_Status,Payment_Mode,User_Rating,Event_Tag,Anomaly
B1732,Office_Commuter,Event_Venue,Commercial_Space,16:15,3,55.38,77.53,Occupied,UPI,4.9,Sport_Event,No
B1733,Event_Goer,Event_Venue,Apartment_Lot,12:15,4,44.81,44.81,Occupied,Wallet,3.1,Normal_Day,No
B1734,Office_Commuter,Residential,Apartment_Lot,20:00,4,57.07,57.07,Occupied,Card,4.5,Normal_Day,No
B1735,Event_Goer,Commercial,Driveway,20:15,6,62.29,62.29,Available,UPI,,Normal_Day,No
B1736,Regular,Residential,Apartment_Lot,21:30,10,42.64,55.43,Available,UPI,,Weekend,No
B1737,Tourist,IT_Hub,Driveway,21:30,3,39.6,55.44,Occupied,UPI,3.3,Sport_Event,No
B1738,Regular,IT_Hub,Driveway,11:00,8,46.25,46.25,Occupied,UPI,4.5,Normal_Day,No
B1739,Regular,Commercial,Apartment_Lot,17:00,2,58.99,76.69,Occupied,Wallet,3.3,Weekend,No
B1740,Regular,Residential,Commercial_Space,11:15,2,32.38,32.38,Occupied,Wallet,4.2,Normal_Day,No
B1741,Regular,Commercial,Driveway,20:30,3,72.1,93.73,Occupied,UPI,3.7,Weekend,No
B1742,Regular,Commercial,Commercial_Space,08:00,3,65.16,97.74,Occupied,Card,4.0,Festival,No
B1743,Regular,IT_Hub,Driveway,06:30,3,39.54,39.54,Occupied,Wallet,4.5,Normal_Day,No
B1744,Regular,IT_Hub,Driveway,17:30,2,47.25,47.25,Occupied,UPI,3.1,Normal_Day,No
B1745,Regular,Commercial,Driveway,10:30,2,74.48,104.27,Available,UPI,,Sport_Event,Yes
B1746,Regular,Commercial,Apartment_Lot,15:15,3,77.11,77.11,Occupied,UPI,3.4,Normal_Day,No
B1747,Office_Commuter,Residential,Apartment_Lot,10:15,4,20.78,20.78,Available,UPI,,Normal_Day,No
B1748,Regular,Residential,Apartment_Lot,20:00,4,39.77,39.77,Occupied,UPI,4.4,Normal_Day,No
B1749,Office_Commuter,Residential,Apartment_Lot,07:15,3,52.79,52.79,Occupied,UPI,3.1,Normal_Day,No
B1750,Regular,Residential,Apartment_Lot,11:45,10,34.48,34.48,Occupied,Wallet,3.1,Normal_Day,No
B1751,Office_Commuter,IT_Hub,Apartment_Lot,19:00,4,29.03,29.03,Occupied,UPI,3.1,Normal_Day,No
B1752,Regular,Commercial,Commercial_Space,18:15,4,75.6,75.6,Occupied,Wallet,3.6,Normal_Day,No
B1753,Regular,IT_Hub,Apartment_Lot,12:00,10,38.54,38.54,Occupied,UPI,3.6,Normal_Day,No
B1754,Office_Commuter,IT_Hub,Apartment_Lot,06:30,2,48.96,48.96,Available,Wallet,,Normal_Day,No
B1755,Tourist,Commercial,Apartment_Lot,22:45,6,64.02,64.02,Occupied,Wallet,3.2,Normal_Day,No
B1756,Regular,Airport_Proximity,Driveway,22:45,4,72.68,72.68,Occupied,Wallet,3.6,Normal_Day,No
B1757,Office_Commuter,Residential,Apartment_Lot,18:00,10,31.77,47.66,Occupied,UPI,4.3,Festival,No
B1758,Regular,Residential,Valet_Service,18:15,10,86.27,86.27,Occupied,UPI,4.4,Normal_Day,No
B1759,Office_Commuter,IT_Hub,Valet_Service,12:15,2,91.12,118.46,Occupied,UPI,5.0,Weekend,No
B1760,Office_Commuter,Residential,Driveway,10:30,1,29.36,29.36,Occupied,Wallet,4.2,Normal_Day,No
B1761,Office_Commuter,Commercial,Driveway,15:00,6,52.34,52.34,Available,Wallet,,Normal_Day,No
B1762,Tourist,Residential,Driveway,07:15,1,31.29,31.29,Available,UPI,,Normal_Day,No
B1763,Tourist,IT_Hub,Driveway,21:45,2,33.2,43.16,Occupied,Wallet,3.9,Weekend,No
B1764,Event_Goer,Residential,Apartment_Lot,13:15,6,49.38,49.38,Occupied,UPI,4.2,Normal_Day,No
B1765,Regular,IT_Hub,Driveway,13:30,6,30.41,30.41,Occupied,UPI,3.2,Normal_Day,No
B1766,Office_Commuter,Residential,Driveway,20:15,2,35.68,35.68,Occupied,UPI,4.7,Normal_Day,No
B1767,Regular,Residential,Driveway,17:30,6,58.08,58.08,Occupied,UPI,4.0,Normal_Day,No
B1768,Event_Goer,Event_Venue,Driveway,20:30,8,46.74,46.74,Occupied,UPI,4.4,Normal_Day,No
B1769,Regular,Commercial,Driveway,07:45,3,64.49,64.49,Occupied,UPI,3.3,Normal_Day,No
B1770,Regular,Residential,Apartment_Lot,21:30,10,60.99,60.99,Occupied,Card,3.2,Strike/Bandh,Yes
B1771,Regular,Commercial,Apartment_Lot,16:15,10,56.15,56.15,Occupied,Wallet,4.2,Normal_Day,No
B1772,Regular,Commercial,Commercial_Space,19:15,2,54.1,70.33,Occupied,UPI,4.1,Weekend,No
B1773,Regular,Event_Venue,Driveway,14:45,2,33.35,33.35,Occupied,Card,4.7,Normal_Day,No
B1774,Regular,IT_Hub,Apartment_Lot,10:15,2,35.62,35.62,Available,UPI,,Normal_Day,No
B1775,Regular,Residential,Commercial_Space,15:15,3,41.82,54.37,Occupied,UPI,4.6,Weekend,No
B1776,Regular,Residential,Apartment_Lot,09:45,8,43.16,43.16,Available,UPI,,Normal_Day,No
B1777,Tourist,Event_Venue,Apartment_Lot,22:00,8,33.96,33.96,Occupied,Wallet,3.2,Normal_Day,No
B1778,Office_Commuter,Event_Venue,Apartment_Lot,13:30,2,26.17,26.17,Occupied,UPI,3.2,Normal_Day,No
B1779,Regular,Residential,Driveway,15:45,10,49.02,49.02,Occupied,UPI,3.7,Normal_Day,No
B1780,Regular,Residential,Apartment_Lot,22:15,2,28.18,36.63,Occupied,UPI,3.8,Weekend,No
B1781,Office_Commuter,Commercial,Apartment_Lot,19:00,1,79.96,79.96,Occupied,UPI,3.3,Normal_Day,No
B1782,Office_Commuter,Residential,Apartment_Lot,22:45,3,21.7,21.7,Occupied,Card,3.4,Normal_Day,No
B1783,Regular,IT_Hub,Driveway,08:00,2,46.16,46.16,Occupied,UPI,3.4,Normal_Day,No
B1784,Regular,IT_Hub,Apartment_Lot,10:15,4,44.73,58.15,Occupied,UPI,3.7,Weekend,No
B1785,Tourist,Residential,Apartment_Lot,08:45,6,32.19,48.28,Occupied,UPI,3.5,Festival,No
B1786,Office_Commuter,Residential,Driveway,12:00,2,39.88,39.88,Available,UPI,,Normal_Day,No
B1787,Regular,Event_Venue,Apartment_Lot,10:45,6,25.23,25.23,Available,UPI,,Normal_Day,No
B1788,Regular,IT_Hub,Apartment_Lot,15:30,1,43.11,43.11,Occupied,UPI,4.4,Normal_Day,No
B1789,Office_Commuter,IT_Hub,Driveway,15:00,8,29.74,29.74,Occupied,Wallet,3.2,Normal_Day,No
B1790,Event_Goer,IT_Hub,Commercial_Space,13:15,1,44.84,44.84,Occupied,UPI,3.1,Normal_Day,No
B1791,Regular,Residential,Driveway,08:30,3,45.51,45.51,Occupied,Wallet,3.8,Normal_Day,No
B1792,Regular,IT_Hub,Commercial_Space,17:30,3,43.97,43.97,Occupied,UPI,4.7,Normal_Day,No
B1793,Regular,IT_Hub,Commercial_Space,12:30,4,32.53,42.29,Available,UPI,,Weekend,No
B1794,Office_Commuter,Commercial,Valet_Service,16:00,3,115.82,150.57,Occupied,UPI,4.9,Weekend,No
B1795,Office_Commuter,IT_Hub,Driveway,12:15,4,45.16,67.74,Occupied,Card,4.1,Festival,No
B1796,Regular,Commercial,Driveway,11:30,2,67.12,67.12,Occupied,UPI,4.5,Normal_Day,No
B1797,Regular,IT_Hub,Apartment_Lot,06:00,3,42.45,42.45,Occupied,UPI,3.8,Normal_Day,No
B1798,Regular,Residential,Apartment_Lot,13:30,3,44.92,67.38,Occupied,UPI,5.0,Festival,No
B1799,Regular,Event_Venue,Driveway,12:00,1,30.05,42.07,Occupied,Wallet,4.4,Sport_Event,No
B1800,Event_Goer,Commercial,Commercial_Space,10:00,2,71.75,71.75,Available,Card,,Normal_Day,No
B1801,Regular,Residential,Driveway,06:45,10,41.77,41.77,Occupied,UPI,3.1,Normal_Day,No
B1802,Office_Commuter,Event_Venue,Commercial_Space,08:45,3,31.76,31.76,Occupied,UPI,3.2,Normal_Day,No
B1803,Office_Commuter,Commercial,Driveway,16:00,1,62.53,93.8,Available,UPI,,Festival,Yes
B1804,Regular,Residential,Apartment_Lot,20:30,2,45.97,45.97,Occupied,Wallet,4.1,Normal_Day,No
B1805,Office_Commuter,Residential,Commercial_Space,12:30,1,28.64,37.23,Occupied,Card,3.3,Weekend,No
B1806,Event_Goer,Commercial,Valet_Service,13:00,10,107.23,160.84,Available,UPI,,Festival,Yes
B1807,Regular,Commercial,Driveway,11:30,2,74.85,74.85,Occupied,UPI,4.7,Normal_Day,No
B1808,Tourist,Residential,Apartment_Lot,12:30,2,30.02,30.02,Occupied,UPI,3.3,Normal_Day,No
B1809,Office_Commuter,Residential,Valet_Service,09:45,6,79.74,119.61,Available,Card,,Festival,Yes
B1810,Regular,Commercial,Apartment_Lot,06:30,1,71.57,93.04,Available,Wallet,,Weekend,No
B1811,Tourist,IT_Hub,Driveway,22:00,8,50.71,50.71,Available,UPI,,Normal_Day,No
B1812,Regular,Commercial,Apartment_Lot,08:45,2,69.6,90.48,Occupied,UPI,4.0,Weekend,No
B1813,Tourist,Commercial,Driveway,13:00,8,57.46,57.46,Occupied,Wallet,4.1,Normal_Day,No
B1814,Regular,Residential,Commercial_Space,07:45,4,37.73,56.59,Occupied,UPI,4.6,Festival,No
B1815,Office_Commuter,IT_Hub,Driveway,21:30,10,41.93,41.93,Occupied,UPI,5.0,Normal_Day,No
B1816,Event_Goer,Commercial,Driveway,14:00,3,63.31,63.31,Occupied,UPI,3.4,Normal_Day,No
B1817,Office_Commuter,Commercial,Driveway,07:15,8,79.42,79.42,Occupied,UPI,3.7,Normal_Day,No
B1818,Regular,Residential,Commercial_Space,14:45,2,20.58,30.87,Available,UPI,,Festival,Yes
B1819,Tourist,IT_Hub,Driveway,09:45,8,20.0,26.0,Occupied,UPI,3.7,Weekend,No
B1820,Event_Goer,IT_Hub,Apartment_Lot,15:45,3,56.78,56.78,Occupied,Card,3.8,Normal_Day,No
B1821,Office_Commuter,Airport_Proximity,Driveway,19:45,10,61.77,80.3,Occupied,Wallet,3.2,Weekend,No
B1822,Office_Commuter,Event_Venue,Valet_Service,07:45,2,75.78,98.51,Occupied,UPI,3.1,Weekend,No
B1823,Regular,Residential,Commercial_Space,08:30,3,47.06,61.18,Occupied,Wallet,3.9,Weekend,No
B1824,Regular,Residential,Apartment_Lot,07:45,3,42.59,42.59,Occupied,UPI,3.5,Normal_Day,No
B1825,Event_Goer,Commercial,Apartment_Lot,21:15,8,65.15,65.15,Occupied,UPI,4.0,Normal_Day,No
B1826,Event_Goer,Event_Venue,Commercial_Space,20:30,2,39.93,39.93,Occupied,UPI,3.3,Normal_Day,No
B1827,Tourist,Commercial,Driveway,18:00,10,58.74,88.11,Occupied,Wallet,3.8,Festival,No
B1828,Event_Goer,Commercial,Apartment_Lot,06:45,1,64.03,89.64,Occupied,UPI,3.7,Sport_Event,No
B1829,Event_Goer,IT_Hub,Apartment_Lot,17:00,8,38.31,57.47,Occupied,UPI,4.3,Festival,No
B1830,Event_Goer,IT_Hub,Commercial_Space,08:15,6,44.42,66.63,Occupied,Wallet,4.5,Festival,No
B1831,Office_Commuter,IT_Hub,Apartment_Lot,22:45,2,37.34,48.54,Occupied,UPI,4.6,Weekend,No
B1832,Event_Goer,Airport_Proximity,Driveway,19:45,3,68.06,68.06,Occupied,UPI,3.5,Normal_Day,No
B1833,Tourist,Residential,Apartment_Lot,09:30,3,30.03,42.04,Occupied,Wallet,3.4,Sport_Event,No
B1834,Office_Commuter,IT_Hub,Driveway,08:45,2,34.64,45.03,Occupied,Wallet,3.5,Weekend,No
B1835,Regular,Event_Venue,Driveway,10:00,2,55.59,55.59,Available,Wallet,,Normal_Day,No
B1836,Regular,Residential,Apartment_Lot,11:00,2,36.71,47.72,Occupied,Wallet,3.6,Weekend,No
B1837,Regular,Commercial,Apartment_Lot,15:30,2,64.21,64.21,Occupied,Card,4.0,Normal_Day,No
B1838,Event_Goer,Commercial,Driveway,07:45,3,69.33,90.13,Occupied,UPI,5.0,Weekend,No
B1839,Tourist,IT_Hub,Apartment_Lot,10:00,1,29.25,29.25,Occupied,UPI,4.7,Normal_Day,No
B1840,Regular,IT_Hub,Commercial_Space,20:45,2,24.31,31.6,Occupied,Card,4.4,Weekend,No
B1841,Regular,Commercial,Driveway,11:45,2,67.59,67.59,Occupied,Wallet,4.0,Normal_Day,No
B1842,Office_Commuter,Residential,Apartment_Lot,13:15,6,26.56,34.53,Occupied,UPI,3.3,Weekend,No
B1843,Regular,Commercial,Valet_Service,15:00,3,100.13,100.13,Occupied,Card,3.9,Normal_Day,No
B1844,Office_Commuter,Commercial,Apartment_Lot,19:00,3,76.35,99.25,Available,Wallet,,Weekend,No
B1845,Office_Commuter,Residential,Apartment_Lot,08:30,1,35.06,45.58,Occupied,Card,3.2,Weekend,No
B1846,Regular,Commercial,Driveway,18:15,3,65.0,65.0,Available,Wallet,,Normal_Day,No
B1847,Tourist,IT_Hub,Driveway,09:15,6,39.39,39.39,Occupied,UPI,3.3,Strike/Bandh,Yes
B1848,Regular,Event_Venue,Driveway,17:00,2,45.07,67.61,Occupied,UPI,3.3,Festival,No
B1849,Regular,Residential,Driveway,11:15,1,20.0,30.0,Occupied,Card,4.2,Festival,No
B1850,Tourist,Residential,Commercial_Space,10:00,6,43.1,56.03,Occupied,UPI,5.0,Weekend,No
B1851,Regular,Residential,Driveway,11:45,1,28.73,37.35,Occupied,Wallet,3.7,Weekend,No
B1852,Office_Commuter,Airport_Proximity,Driveway,19:15,6,61.46,92.19,Available,UPI,,Festival,Yes
B1853,Regular,Commercial,Driveway,07:30,6,62.99,94.48,Occupied,UPI,3.4,Festival,No
B1854,Regular,IT_Hub,Driveway,14:30,1,59.53,77.39,Occupied,UPI,3.1,Weekend,No
B1855,Regular,Event_Venue,Driveway,06:00,4,46.87,60.93,Occupied,UPI,3.5,Weekend,No
B1856,Office_Commuter,IT_Hub,Apartment_Lot,17:45,4,45.0,45.0,Occupied,Wallet,4.4,Normal_Day,No
B1857,Event_Goer,Event_Venue,Driveway,18:00,2,48.92,63.6,Occupied,UPI,3.5,Weekend,No
B1858,Tourist,IT_Hub,Apartment_Lot,21:00,3,60.38,84.53,Occupied,Wallet,4.2,Sport_Event,No
B1859,Event_Goer,Residential,Apartment_Lot,09:45,1,34.67,52.01,Occupied,Wallet,3.7,Festival,No
B1860,Regular,Residential,Driveway,14:00,3,34.32,51.48,Occupied,UPI,3.3,Festival,No
B1861,Regular,Airport_Proximity,Driveway,17:00,1,73.18,73.18,Occupied,Card,4.0,Normal_Day,No
B1862,Office_Commuter,Commercial,Driveway,19:45,3,62.85,62.85,Available,Card,,Normal_Day,No
B1863,Office_Commuter,Commercial,Apartment_Lot,12:15,2,63.06,63.06,Occupied,UPI,4.8,Normal_Day,No
B1864,Office_Commuter,Commercial,Apartment_Lot,12:15,6,77.87,77.87,Occupied,UPI,3.7,Normal_Day,No
B1865,Office_Commuter,Commercial,Driveway,18:15,10,79.31,79.31,Occupied,UPI,3.1,Normal_Day,No
B1866,Regular,IT_Hub,Apartment_Lot,09:15,3,33.62,43.71,Occupied,UPI,3.3,Weekend,No
B1867,Office_Commuter,Residential,Commercial_Space,17:30,2,50.61,50.61,Occupied,UPI,3.8,Normal_Day,No
B1868,Event_Goer,Event_Venue,Driveway,22:30,8,44.5,44.5,Occupied,Wallet,4.9,Normal_Day,No
B1869,Regular,IT_Hub,Apartment_Lot,15:15,3,38.96,50.65,Occupied,Wallet,3.7,Weekend,No
B1870,Office_Commuter,Commercial,Apartment_Lot,15:15,2,58.83,58.83,Occupied,Wallet,4.6,Normal_Day,No
B1871,Regular,Event_Venue,Commercial_Space,09:00,2,58.53,76.09,Occupied,UPI,3.5,Weekend,No
B1872,Event_Goer,Residential,Valet_Service,19:45,2,62.03,62.03,Occupied,UPI,3.5,Normal_Day,No
B1873,Regular,Residential,Commercial_Space,22:00,4,39.72,39.72,Occupied,Card,3.0,Normal_Day,No
B1874,Regular,Residential,Driveway,22:45,4,49.68,49.68,Available,Wallet,,Normal_Day,No
B1875,Office_Commuter,Residential,Valet_Service,11:30,6,89.36,89.36,Occupied,UPI,3.8,Normal_Day,No
B1876,Office_Commuter,Residential,Commercial_Space,19:30,3,45.01,63.01,Occupied,UPI,4.1,Sport_Event,No
B1877,Office_Commuter,Residential,Apartment_Lot,16:45,2,31.57,31.57,Occupied,Wallet,4.3,Normal_Day,No
B1878,Event_Goer,Commercial,Driveway,09:15,3,105.56,105.56,Occupied,UPI,3.2,Normal_Day,No
B1879,Office_Commuter,Residential,Driveway,16:45,1,42.47,42.47,Occupied,Wallet,3.7,Normal_Day,No
B1880,Tourist,IT_Hub,Commercial_Space,19:15,3,33.98,33.98,Available,UPI,,Normal_Day,No
B1881,Tourist,IT_Hub,Driveway,11:30,10,31.91,31.91,Occupied,Wallet,3.9,Normal_Day,No
B1882,Regular,Residential,Commercial_Space,16:45,2,35.5,35.5,Occupied,Wallet,3.8,Normal_Day,No
B1883,Tourist,Commercial,Driveway,22:30,10,62.44,93.66,Occupied,Wallet,4.6,Festival,No
B1884,Office_Commuter,IT_Hub,Apartment_Lot,09:45,3,52.23,73.12,Occupied,UPI,3.9,Sport_Event,No
B1885,Tourist,Event_Venue,Driveway,08:45,1,45.24,45.24,Available,UPI,,Normal_Day,No
B1886,Regular,Residential,Driveway,07:45,8,24.92,24.92,Occupied,UPI,4.8,Normal_Day,No
B1887,Event_Goer,Commercial,Commercial_Space,13:30,2,63.3,63.3,Occupied,UPI,5.0,Normal_Day,No
B1888,Regular,Residential,Valet_Service,12:15,2,85.96,111.75,Occupied,Wallet,3.8,Weekend,No
B1889,Regular,Event_Venue,Valet_Service,07:15,3,89.43,116.26,Occupied,Wallet,4.5,Weekend,No
B1890,Regular,Airport_Proximity,Commercial_Space,06:00,4,78.46,78.46,Occupied,Wallet,4.7,Normal_Day,No
B1891,Regular,IT_Hub,Apartment_Lot,12:30,3,36.58,47.55,Occupied,UPI,4.6,Weekend,No
B1892,Office_Commuter,Residential,Apartment_Lot,21:30,2,38.9,50.57,Occupied,Card,3.6,Weekend,No
B1893,Regular,Commercial,Apartment_Lot,06:30,3,68.16,102.24,Available,UPI,,Festival,Yes
B1894,Regular,Commercial,Valet_Service,10:30,2,102.29,102.29,Occupied,UPI,4.0,Normal_Day,No
B1895,Regular,IT_Hub,Driveway,22:30,2,54.34,54.34,Occupied,UPI,3.4,Normal_Day,No
B1896,Event_Goer,Residential,Apartment_Lot,22:00,1,32.27,41.95,Occupied,UPI,4.0,Weekend,No
B1897,Office_Commuter,Commercial,Apartment_Lot,22:00,8,69.42,90.25,Occupied,Wallet,3.9,Weekend,No
B1898,Office_Commuter,IT_Hub,Driveway,16:15,2,50.47,50.47,Occupied,Wallet,3.3,Normal_Day,No
B1899,Regular,Residential,Driveway,18:30,4,30.54,39.7,Occupied,UPI,4.6,Weekend,No
B1900,Office_Commuter,Residential,Apartment_Lot,15:00,6,42.22,42.22,Occupied,UPI,3.5,Normal_Day,No
B1901,Tourist,IT_Hub,Driveway,18:30,2,34.19,44.45,Occupied,UPI,3.6,Weekend,No
B1902,Event_Goer,Event_Venue,Driveway,06:00,2,51.03,51.03,Occupied,Wallet,3.2,Normal_Day,No
B1903,Regular,Residential,Apartment_Lot,13:45,3,52.17,52.17,Occupied,UPI,4.3,Normal_Day,No
B1904,Regular,Commercial,Apartment_Lot,12:15,2,87.26,113.44,Available,UPI,,Weekend,No
B1905,Regular,Residential,Apartment_Lot,11:30,2,41.22,41.22,Occupied,UPI,4.4,Normal_Day,No
B1906,Event_Goer,Residential,Apartment_Lot,21:15,3,23.77,30.9,Available,Wallet,,Weekend,No
B1907,Regular,Commercial,Commercial_Space,07:00,2,60.45,78.59,Available,UPI,,Weekend,No
B1908,Regular,Residential,Driveway,16:00,4,33.09,33.09,Occupied,UPI,4.6,Normal_Day,No
B1909,Regular,Residential,Driveway,15:45,10,41.65,41.65,Available,Wallet,,Normal_Day,No
B1910,Event_Goer,Event_Venue,Commercial_Space,15:45,3,47.4,71.1,Occupied,Wallet,4.1,Festival,No
B1911,Regular,Commercial,Apartment_Lot,09:45,3,86.8,86.8,Available,UPI,,Normal_Day,No
B1912,Regular,IT_Hub,Driveway,15:15,2,33.39,46.75,Occupied,UPI,3.0,Sport_Event,No
B1913,Regular,Commercial,Driveway,09:15,6,65.23,84.8,Occupied,UPI,4.5,Weekend,No
B1914,Tourist,Residential,Valet_Service,15:45,2,80.43,104.56,Occupied,UPI,3.7,Weekend,No
B1915,Office_Commuter,Residential,Driveway,12:15,8,48.9,48.9,Occupied,UPI,4.9,Normal_Day,No
B1916,Office_Commuter,IT_Hub,Driveway,12:45,3,38.26,49.74,Occupied,UPI,4.2,Weekend,No
B1917,Office_Commuter,Residential,Driveway,10:15,1,33.23,43.2,Occupied,UPI,4.9,Weekend,No
B1918,Regular,Commercial,Driveway,22:45,2,66.79,86.83,Available,UPI,,Weekend,No
B1919,Event_Goer,Residential,Driveway,13:45,2,30.46,30.46,Occupied,UPI,4.9,Normal_Day,No
B1920,Regular,Event_Venue,Commercial_Space,14:15,8,51.95,51.95,Occupied,UPI,4.2,Normal_Day,No
B1921,Regular,Event_Venue,Apartment_Lot,18:30,2,23.21,23.21,Occupied,Card,3.1,Normal_Day,No
B1922,Event_Goer,Commercial,Apartment_Lot,22:45,2,72.19,72.19,Occupied,UPI,3.8,Normal_Day,No
B1923,Office_Commuter,Airport_Proximity,Apartment_Lot,18:30,6,82.97,82.97,Occupied,UPI,4.5,Normal_Day,No
B1924,Event_Goer,IT_Hub,Commercial_Space,16:30,2,20.0,26.0,Occupied,Card,3.5,Weekend,No
B1925,Regular,Commercial,Apartment_Lot,09:30,2,63.18,82.13,Available,UPI,,Weekend,No
B1926,Tourist,IT_Hub,Driveway,13:00,3,38.76,38.76,Available,UPI,,Normal_Day,No
B1927,Office_Commuter,Commercial,Commercial_Space,16:00,4,59.17,59.17,Available,UPI,,Normal_Day,No
B1928,Regular,Commercial,Commercial_Space,15:45,6,68.05,68.05,Occupied,Wallet,3.4,Normal_Day,No
B1929,Regular,Residential,Valet_Service,21:00,3,85.46,119.64,Occupied,Card,4.9,Sport_Event,No
B1930,Office_Commuter,Residential,Apartment_Lot,11:00,10,45.49,45.49,Occupied,UPI,4.6,Normal_Day,No
B1931,Regular,Commercial,Valet_Service,09:00,8,103.4,103.4,Occupied,UPI,3.2,Normal_Day,No
B1932,Tourist,Event_Venue,Driveway,06:00,1,44.72,44.72,Occupied,Wallet,4.7,Normal_Day,No
B1933,Office_Commuter,Commercial,Driveway,06:15,6,84.66,84.66,Occupied,UPI,3.9,Strike/Bandh,Yes
B1934,Regular,Residential,Apartment_Lot,16:00,1,34.68,45.08,Available,Wallet,,Weekend,No
B1935,Event_Goer,Commercial,Driveway,09:30,4,77.04,100.15,Occupied,UPI,4.0,Weekend,No
B1936,Office_Commuter,Commercial,Apartment_Lot,21:00,4,78.91,78.91,Available,UPI,,Normal_Day,No
B1937,Regular,IT_Hub,Driveway,21:30,6,37.96,37.96,Available,Wallet,,Normal_Day,No
B1938,Office_Commuter,IT_Hub,Driveway,12:00,10,41.06,61.59,Occupied,UPI,4.1,Festival,No
B1939,Regular,Residential,Commercial_Space,06:45,8,33.62,50.43,Occupied,UPI,3.9,Festival,No
B1940,Regular,IT_Hub,Driveway,11:45,2,39.73,39.73,Available,Wallet,,Normal_Day,No
B1941,Event_Goer,IT_Hub,Apartment_Lot,10:45,1,22.79,29.63,Available,Wallet,,Weekend,No
B1942,Regular,Residential,Commercial_Space,19:45,6,49.76,49.76,Occupied,Wallet,4.7,Normal_Day,No
B1943,Regular,Residential,Driveway,17:00,8,49.31,49.31,Available,Card,,Normal_Day,No
B1944,Event_Goer,Event_Venue,Driveway,22:45,1,30.0,42.0,Occupied,UPI,3.1,Sport_Event,No
B1945,Regular,Residential,Commercial_Space,13:00,4,61.94,61.94,Occupied,UPI,5.0,Normal_Day,No
B1946,Office_Commuter,IT_Hub,Commercial_Space,06:30,2,39.32,51.12,Available,Wallet,,Weekend,No
B1947,Office_Commuter,Residential,Driveway,18:45,1,30.18,30.18,Occupied,Card,3.9,Normal_Day,No
B1948,Event_Goer,IT_Hub,Apartment_Lot,15:45,3,51.53,77.3,Available,Card,,Festival,Yes
B1949,Office_Commuter,IT_Hub,Commercial_Space,11:45,3,30.62,39.81,Occupied,Wallet,3.3,Weekend,No
B1950,Regular,Airport_Proximity,Valet_Service,12:00,3,109.36,164.04,Available,Wallet,,Festival,Yes
B1951,Regular,Event_Venue,Driveway,12:00,8,26.38,34.29,Occupied,UPI,3.1,Weekend,No
B1952,Office_Commuter,Commercial,Driveway,15:30,6,56.6,56.6,Occupied,UPI,4.2,Normal_Day,No
B1953,Regular,IT_Hub,Driveway,22:30,6,35.14,45.68,Available,Wallet,,Weekend,No
B1954,Office_Commuter,Commercial,Apartment_Lot,16:45,1,66.31,66.31,Occupied,UPI,4.8,Normal_Day,No
B1955,Regular,IT_Hub,Driveway,14:00,8,37.6,48.88,Occupied,UPI,5.0,Weekend,No
B1956,Office_Commuter,IT_Hub,Apartment_Lot,16:00,2,30.94,43.32,Occupied,UPI,4.1,Sport_Event,No
B1957,Office_Commuter,Event_Venue,Driveway,08:30,6,41.42,41.42,Available,UPI,,Strike/Bandh,No
B1958,Office_Commuter,Commercial,Apartment_Lot,07:15,3,71.49,71.49,Occupied,UPI,4.2,Normal_Day,No
B1959,Regular,Residential,Apartment_Lot,18:45,3,55.32,82.98,Available,Wallet,,Festival,Yes
B1960,Event_Goer,Commercial,Valet_Service,12:45,4,94.31,132.03,Occupied,UPI,4.4,Sport_Event,No
B1961,Office_Commuter,Commercial,Driveway,22:15,1,75.1,75.1,Occupied,UPI,3.7,Normal_Day,No
B1962,Regular,Airport_Proximity,Valet_Service,15:30,4,103.45,103.45,Occupied,Card,3.7,Strike/Bandh,Yes
B1963,Tourist,Residential,Driveway,14:30,2,34.89,34.89,Occupied,UPI,4.4,Normal_Day,No
B1964,Regular,Residential,Driveway,11:30,1,44.59,57.97,Occupied,Wallet,4.0,Weekend,No
B1965,Office_Commuter,Event_Venue,Apartment_Lot,12:15,2,37.05,48.16,Occupied,UPI,3.0,Weekend,No
B1966,Regular,Event_Venue,Apartment_Lot,12:15,2,33.66,50.49,Available,Card,,Festival,Yes
B1967,Office_Commuter,Commercial,Driveway,11:45,1,68.08,88.5,Occupied,UPI,3.5,Weekend,No
B1968,Office_Commuter,IT_Hub,Apartment_Lot,12:15,3,47.55,47.55,Occupied,UPI,4.0,Normal_Day,No
B1969,Regular,Commercial,Driveway,14:00,2,68.03,68.03,Occupied,Wallet,3.9,Normal_Day,No
B1970,Event_Goer,IT_Hub,Apartment_Lot,12:15,2,54.84,54.84,Available,Card,,Normal_Day,No
B1971,Regular,Residential,Apartment_Lot,21:00,1,26.85,40.28,Occupied,Card,4.4,Festival,No
B1972,Office_Commuter,Residential,Driveway,16:30,2,37.66,52.72,Occupied,Wallet,4.5,Sport_Event,No
B1973,Regular,Commercial,Commercial_Space,20:45,8,81.29,121.94,Available,Wallet,,Festival,Yes
B1974,Event_Goer,Residential,Commercial_Space,20:30,2,44.9,67.35,Occupied,UPI,4.3,Festival,No
B1975,Event_Goer,Commercial,Driveway,10:45,8,66.58,66.58,Available,UPI,,Normal_Day,No
B1976,Office_Commuter,Commercial,Commercial_Space,12:45,2,48.88,63.54,Occupied,UPI,4.5,Weekend,No
